circle_index,b_int,g_int,r_int,h_int,s_int,v_int
c11878.png,96.33650793650794,55.43492063492064,61.0984126984127,124.44444444444444,122.62857142857143,96.33650793650794
c11879.png,72.55238095238096,76.13650793650794,90.85714285714286,72.89206349206349,121.28253968253968,101.7015873015873
c11880.png,138.27936507936508,191.27619047619046,212.27301587301588,42.03492063492064,105.47936507936508,222.45714285714286
c11881.png,132.21587301587303,74.12063492063493,27.158730158730158,106.54920634920634,203.4063492063492,132.21587301587303
c11882.png,92.23174603174603,84.95555555555555,111.3047619047619,61.84126984126984,124.29523809523809,134.14285714285714
c11883.png,147.95238095238096,98.68888888888888,75.63809523809523,111.2984126984127,135.67619047619047,151.41904761904763
c11884.png,187.84126984126985,208.40952380952382,200.47619047619048,51.974603174603175,57.33015873015873,217.9015873015873
c11885.png,130.7047619047619,187.58095238095237,211.46031746031747,38.37460317460317,101.28571428571429,216.2920634920635
c11886.png,90.41269841269842,66.88888888888889,58.99047619047619,106.78730158730158,130.92698412698414,91.93650793650794
c11887.png,88.54285714285714,47.53015873015873,52.33015873015873,123.72063492063492,128.77777777777777,88.54285714285714
c11888.png,72.64444444444445,76.13968253968254,90.21587301587302,72.72698412698412,121.94603174603175,101.42539682539683
c11889.png,187.84126984126985,208.41587301587302,200.46349206349205,51.96825396825397,57.34920634920635,217.9015873015873
c11890.png,92.23174603174603,84.95555555555555,111.3047619047619,61.84126984126984,124.29523809523809,134.14285714285714
c11891.png,96.46984126984127,105.15555555555555,136.13968253968255,6.514285714285714,74.3873015873016,136.13968253968255
c11892.png,133.82857142857142,71.6984126984127,56.44761904761905,114.02857142857142,148.13333333333333,133.83809523809524
c11893.png,98.83492063492064,69.67936507936508,56.36507936507937,108.2,150.84444444444443,99.38095238095238
c11894.png,130.98095238095237,187.95873015873016,211.42857142857142,38.161904761904765,101.32380952380953,216.46666666666667
c11895.png,158.69206349206348,121.51428571428572,113.47301587301587,131.0,101.41904761904762,166.8126984126984
c11896.png,92.23174603174603,84.95555555555555,111.3047619047619,61.84126984126984,124.29523809523809,134.14285714285714
c11897.png,90.15555555555555,45.72698412698413,50.596825396825395,123.55873015873016,128.73015873015873,90.15555555555555
c11898.png,126.04444444444445,71.86666666666666,61.15555555555556,107.06984126984128,140.2984126984127,128.8063492063492
c11899.png,132.0952380952381,86.6,66.08253968253969,114.8984126984127,129.5873015873016,132.40952380952382
c11900.png,75.91428571428571,68.53015873015873,80.39047619047619,77.91746031746031,127.86031746031746,98.3079365079365
c11901.png,130.95555555555555,187.95555555555555,211.44444444444446,38.161904761904765,101.27936507936508,216.44126984126984
c11902.png,93.39682539682539,91.44761904761904,121.52063492063492,57.82222222222222,110.31746031746032,137.2095238095238
c11903.png,109.23492063492064,82.84126984126983,70.75873015873016,107.78730158730158,130.45396825396824,109.74285714285715
c11904.png,96.97460317460317,51.62222222222222,51.387301587301586,120.24126984126984,127.75238095238095,96.97460317460317
c11905.png,132.67301587301588,99.46984126984127,105.11746031746031,134.75873015873015,95.34285714285714,138.71428571428572
