index,b_int,g_int,r_int,h_int,s_int,v_int 
f1325c1.png,153.195,148.495,90.3825,71.4825,134.7925,159.325
f1325c2.png,139.59,127.67,143.885,74.095,70.8475,157.7325
f1325c3.png,197.27,195.31,184.655,58.49,44.9475,205.365
f1325c4.png,131.345,104.0,85.7925,86.8925,131.45,131.345
f1325c5.png,178.865,109.6825,177.2425,113.145,137.0425,205.7325
f1326c0.png,205.8375,214.5375,213.05,37.8975,31.5325,221.9575
f1326c1.png,171.0925,125.96,210.7475,126.9425,109.27,213.3325
f1326c2.png,129.7425,131.355,208.85,65.44,111.0625,210.8025
f1326c3.png,135.2175,130.375,82.0075,71.815,141.0325,140.7475
f1326c4.png,136.7225,97.1575,187.73,124.985,141.705,198.2875
f1326c5.png,140.195,180.865,207.37,30.2775,99.385,215.4525
f1326c6.png,127.425,100.7525,86.13,84.95,145.0375,127.5775
f1326c7.png,121.4275,95.6375,104.305,103.435,88.5475,121.4275
f1326c8.png,210.19,212.4175,202.6825,49.425,47.98,224.635
f1327c0.png,171.6325,125.85,210.4725,126.6775,109.2675,213.1375
f1327c1.png,129.7425,131.355,208.85,65.44,111.0625,210.8025
f1327c2.png,209.675,217.2925,215.505,38.76,31.5875,225.6625
f1327c3.png,149.9775,171.9375,185.1925,44.9175,103.555,208.785
f1327c4.png,136.7225,97.1575,187.73,124.985,141.705,198.2875
f1327c5.png,215.705,224.8725,219.4625,45.425,31.2725,231.0
f1327c6.png,135.715,128.8325,80.8625,72.23,143.3225,141.305
f1327c7.png,127.6275,100.6575,85.7275,84.9075,145.8125,127.75
f1328c0.png,207.785,216.335,214.25,38.5225,32.4675,224.2825
f1328c1.png,129.7425,131.355,208.85,65.44,111.0625,210.8025
f1328c2.png,172.485,125.7425,210.48,126.4525,109.4325,213.225
f1328c3.png,150.275,171.7725,186.035,44.82,103.7325,209.5175
f1328c4.png,136.7225,97.1575,187.73,124.985,141.705,198.2875
f1328c5.png,141.875,130.37,82.7975,73.35,142.585,147.0375
f1328c6.png,128.6125,101.745,86.375,84.96,145.66,128.7575
f1328c7.png,207.775,208.0325,198.9075,50.2525,49.89,221.5475
f1328c8.png,129.225,104.5575,110.6225,101.16,85.615,129.225
f1329c0.png,209.0125,216.5675,214.7275,38.3075,32.18,225.045
f1329c1.png,129.7425,131.355,208.85,65.44,111.0625,210.8025
f1329c2.png,150.3075,171.785,186.075,44.8125,103.7275,209.5575
f1329c3.png,136.7225,97.1575,187.73,124.985,141.705,198.2875
f1329c4.png,174.2025,127.555,206.5875,123.955,107.8225,213.0675
f1329c5.png,129.975,103.9975,88.0875,84.385,143.1475,130.1575
f1329c6.png,136.7,128.5375,80.4675,72.4775,144.6575,142.22
f1329c7.png,130.4375,106.67,113.505,102.4125,82.35,130.4925
f1330c0.png,205.93,214.575,213.875,37.0075,31.1525,222.2925
f1330c1.png,130.1025,131.16,209.0225,65.34,110.9075,210.8825
f1330c2.png,141.24,179.58,207.82,32.98,99.78,216.4125
f1330c3.png,137.2,128.635,80.6025,72.66,144.41,142.58
f1330c4.png,139.6775,108.935,89.5775,84.5925,141.46,139.8325
f1330c5.png,174.1125,127.435,206.47,123.945,107.905,212.95
f1330c6.png,137.3375,97.4575,187.2275,124.7175,140.955,197.89
f1330c7.png,172.75,125.56,93.8425,85.0,142.635,172.75
f1331c0.png,207.9975,215.8225,214.95,37.895,32.4975,224.695
f1331c1.png,135.715,135.5775,209.2375,62.6025,108.98,214.96
f1331c2.png,173.905,127.2575,206.2875,123.96,108.0125,212.7675
f1331c3.png,139.9375,185.2575,216.7275,25.68,96.9525,220.155
f1331c4.png,135.6725,98.41,193.78,127.7475,136.69,198.3325
f1331c5.png,135.3925,128.455,80.495,72.26,143.9525,140.9225
f1331c6.png,127.435,101.2525,85.56,84.41,147.0375,127.6175
f1332c0.png,207.5975,215.6175,215.28,39.1,32.4375,224.6225
f1332c1.png,127.865,101.2375,85.495,84.6725,147.375,127.9975
f1332c2.png,134.83,130.03,81.6175,71.8075,141.7025,140.36
f1332c3.png,130.1625,128.115,199.615,64.0175,114.1375,207.0425
f1332c4.png,174.0125,127.1125,206.9275,124.1325,108.41,213.2075
f1332c5.png,140.1725,185.71,218.72,26.9025,95.175,220.655
f1332c6.png,130.745,108.4225,115.7425,103.875,80.055,130.9125
f1332c7.png,139.325,98.515,184.285,123.4875,138.305,196.2775
f1332c8.png,208.26,184.1675,163.6125,65.3725,72.2825,212.4625
f1333c0.png,152.47,165.22,177.2425,52.0375,107.105,206.4575
f1333c1.png,130.4275,127.985,201.105,64.2575,114.2625,208.185
f1333c2.png,207.7275,215.1925,215.9725,38.365,31.8875,224.71
f1333c3.png,136.4775,97.89,194.1425,127.62,137.315,198.5925
f1333c4.png,174.32,126.8775,208.0225,124.3025,109.16,214.0325
f1333c5.png,133.6775,107.8475,89.9875,83.9575,141.9575,133.8975
f1333c6.png,136.265,128.5875,80.775,72.505,143.6875,141.525
f1333c7.png,172.4075,124.43,97.0075,86.0525,137.04,172.4075
f1334c0.png,207.0125,215.0475,216.0125,38.125,32.245,224.4675
f1334c1.png,129.1675,131.015,211.2675,65.9275,112.41,212.915
f1334c2.png,136.2125,129.835,81.2725,72.1725,143.18,141.6225
f1334c3.png,172.35,125.0825,211.33,126.6075,110.6775,213.9725
f1334c4.png,140.75,112.1525,92.9675,84.745,138.14,140.865
f1334c5.png,135.8925,97.6275,193.2725,127.5875,137.2975,197.7425
f1334c6.png,141.1925,186.015,219.0025,28.48,94.6175,221.03
f1335c0.png,129.6625,131.2325,210.6425,65.745,111.7825,212.335
f1335c1.png,175.9225,128.3425,212.15,125.33,108.815,217.03
f1335c2.png,208.3225,216.25,216.75,36.8125,31.41,225.2325
f1335c3.png,134.65,107.48,90.6475,84.8,141.4175,134.78
f1335c4.png,141.2575,186.0125,218.9875,28.435,94.5475,221.035
f1335c5.png,136.38,94.485,183.285,124.18,142.8525,194.315
f1335c6.png,121.3075,90.6475,93.365,98.03,104.0075,121.3075
f1335c7.png,135.5525,128.3675,80.095,72.085,145.46,141.76
f1336c0.png,208.7925,215.6825,215.9075,38.775,31.3,224.7925
f1336c1.png,127.8275,101.32,84.945,84.4975,148.075,127.9575
f1336c2.png,140.7325,185.585,218.0,27.56,95.32,220.5475
f1336c3.png,169.5375,122.3275,200.75,123.3975,113.2075,209.4025
f1336c4.png,134.1325,95.3825,185.18,125.415,141.8925,195.1325
f1336c5.png,131.36,131.8725,209.36,64.5675,112.7175,213.0875
f1336c6.png,140.6525,132.49,84.4125,73.025,139.155,144.9425
f1336c7.png,148.84,110.745,101.0625,92.855,113.5675,148.84
f1336c8.png,168.5275,124.375,96.715,85.3825,135.49,168.5275
f1337c0.png,207.9225,214.925,215.5075,39.5725,32.045,224.45
f1337c1.png,140.6325,186.0225,218.595,28.87,94.0525,220.4375
f1337c2.png,136.11,135.81,209.2225,62.29,108.64,215.15
f1337c3.png,176.2325,128.4175,212.59,125.345,108.9425,217.4775
f1337c4.png,127.8475,100.93,85.4025,85.06,147.76,127.9975
f1337c5.png,136.715,131.2625,82.8925,71.3975,141.65,143.895
f1337c6.png,137.765,97.3525,187.5525,124.8975,140.83,197.95
f1337c7.png,121.0575,96.5275,102.9,101.4325,82.6625,121.0575
f1337c8.png,168.4,121.7675,95.0525,85.9675,138.845,168.4
f1338c0.png,208.2375,215.2075,215.7875,39.5975,31.875,224.705
f1338c1.png,129.18,102.655,87.1425,85.0125,145.3675,129.32
f1338c2.png,177.95,130.235,205.9225,122.22,108.24,216.91
f1338c3.png,141.335,131.295,82.615,72.5875,143.92,148.1725
f1338c4.png,141.3425,185.9675,218.865,30.165,94.46,220.9575
f1338c5.png,134.8925,135.85,209.8975,63.3175,108.3425,214.545
f1338c6.png,137.1675,97.2325,188.15,125.0625,141.0775,198.3675
f1339c0.png,209.77,215.955,216.8275,41.2375,31.0025,225.64
f1339c1.png,141.3525,185.985,218.905,30.18,94.41,220.9675
f1339c2.png,133.385,130.8125,82.0,70.955,141.2025,140.165
f1339c3.png,131.2775,131.9225,209.22,66.8575,109.49,211.1175
f1339c4.png,169.77,122.7125,200.6275,123.355,112.9075,209.355
f1339c5.png,133.6875,106.805,90.33,85.09,141.0925,133.8075
f1339c6.png,137.0825,96.92,188.9,125.23,141.68,198.96
f1340c0.png,210.1925,216.6075,217.3,39.6825,30.5975,226.0175
f1340c1.png,140.6325,186.0325,218.5775,28.8525,94.085,220.4375
f1340c2.png,134.7175,128.865,80.2975,71.575,144.9075,141.575
f1340c3.png,170.71,124.1775,207.61,125.7675,110.48,211.295
f1340c4.png,125.935,99.5575,88.13,87.575,140.5225,126.115
f1340c5.png,136.1225,136.02,208.66,60.7325,107.75,214.3125
f1340c6.png,136.35,97.0425,188.65,125.415,141.46,198.65
f1340c7.png,138.1875,108.1675,114.215,100.3625,85.185,138.1875
f1340c8.png,114.755,82.985,85.0075,96.83,110.22,114.755
f1340c9.png,171.45,125.22,95.31,85.26,139.705,171.45
f1341c0.png,206.87,213.455,214.345,39.2425,29.35,221.755
f1341c1.png,139.05,185.5875,219.17,26.77,95.825,220.61
f1341c2.png,113.4825,82.7525,88.7425,99.84,105.17,113.4825
f1341c3.png,170.0,120.94,198.0475,122.1575,114.565,208.0625
f1341c4.png,133.4525,129.5325,80.6125,71.3,143.62,139.9725
f1341c5.png,130.1675,103.7075,86.8725,83.225,144.7375,130.585
f1341c6.png,130.965,131.4425,209.43,68.7725,110.03,211.2675
f1341c7.png,168.5675,121.6625,93.7625,85.3975,139.95,168.5675
f1341c8.png,143.09,101.025,177.2975,119.8275,142.01,198.4375
f1342c0.png,140.7225,179.195,207.625,34.8525,97.5,214.685
f1342c1.png,135.465,129.2425,79.8175,71.85,146.4525,141.7825
f1342c2.png,170.0,120.94,198.0475,122.1575,114.565,208.0625
f1342c3.png,210.08,217.1025,216.8175,40.3425,30.065,225.3775
f1342c4.png,126.9325,100.755,85.4875,84.085,148.3,127.1975
f1342c5.png,173.045,125.7375,95.775,85.11,138.3175,173.045
f1342c6.png,224.55,195.5325,175.01,73.8625,63.925,226.1775
f1342c7.png,130.965,131.4425,209.43,68.7725,110.03,211.2675
f1342c8.png,135.4125,96.035,190.845,127.7875,139.0625,195.7375
f1342c9.png,115.29,83.405,88.2675,98.5125,106.2125,115.29
f1343c0.png,209.4725,216.35,216.04,40.4075,30.7975,224.9175
f1343c1.png,135.735,129.3375,80.1475,71.9175,145.935,141.775
f1343c2.png,180.345,132.215,204.0875,120.4975,107.4975,217.24
f1343c3.png,125.86,99.6275,85.2225,84.32,147.1075,126.0675
f1343c4.png,143.15,183.2575,215.76,29.725,94.15,219.575
f1343c5.png,135.6575,96.76,191.9225,127.7725,138.625,196.8025
f1343c6.png,142.865,136.72,200.9725,64.8475,110.325,214.2375
f1343c7.png,171.6725,124.435,95.15,85.22,139.045,171.6725
f1343c8.png,196.2125,150.2275,116.1525,86.2325,113.68,196.2125
f1344c0.png,134.5925,129.285,80.09,71.54,145.07,141.095
f1344c1.png,180.345,132.215,204.0875,120.4975,107.4975,217.24
f1344c2.png,130.26,128.4275,199.54,65.7625,112.9325,206.635
f1344c3.png,125.29,99.765,85.17,84.1475,146.6525,125.56
f1344c4.png,143.1175,183.235,215.76,29.7525,94.155,219.5725
f1344c5.png,147.235,107.21,172.315,118.1075,134.8125,195.58
f1344c6.png,217.9225,218.515,215.855,40.345,28.8925,228.49
f1344c7.png,172.47,125.135,95.36,85.1325,138.8575,172.47
f1344c8.png,200.51,205.7525,202.57,40.5425,40.9375,216.04
f1345c0.png,205.855,215.0575,214.505,39.5425,30.2875,221.9325
f1345c1.png,205.5375,200.81,193.7275,50.5425,47.8725,217.4825
f1345c2.png,125.955,100.2125,85.1575,84.2125,147.1,126.215
f1345c3.png,180.375,132.3275,203.7825,120.3675,107.2675,217.0825
f1345c4.png,138.39,98.5325,187.3175,124.9875,140.08,198.24
f1345c5.png,168.4725,121.505,93.715,85.4375,139.9175,168.4725
f1345c6.png,135.2075,130.7575,81.3775,71.5225,142.69,141.3675
f1345c7.png,131.9075,128.47,199.4025,66.13,114.735,208.07
f1346c0.png,179.78,130.2825,205.22,121.2175,108.64,217.195
f1346c1.png,208.06,216.35,215.2175,40.4125,31.1675,223.9875
f1346c2.png,203.495,201.21,193.755,49.205,49.265,216.7825
f1346c3.png,126.565,100.3125,85.23,84.3825,147.545,126.735
f1346c4.png,136.75,130.8825,81.8925,72.045,142.13,142.27
f1346c5.png,132.25,128.4725,199.485,67.875,114.5025,208.155
f1346c6.png,139.3575,99.9925,191.3225,125.555,137.3075,199.17
f1346c7.png,173.595,125.1875,96.6725,85.61,136.9575,173.595
f1346c8.png,196.925,150.525,119.435,87.5325,109.375,196.925
f1347c0.png,134.875,130.925,81.4975,71.655,142.65,140.405
f1347c1.png,207.5825,217.12,215.735,40.035,31.6175,224.2375
f1347c2.png,131.065,131.2075,208.175,71.9175,109.3175,210.145
f1347c3.png,174.835,125.37,211.43,125.8275,110.7675,214.6275
f1347c4.png,168.85,121.6225,94.0625,85.635,139.935,168.85
f1347c5.png,127.555,102.05,86.875,83.8075,145.66,127.8025
f1347c6.png,146.735,105.9375,171.38,118.29,135.7125,194.405
f1347c7.png,203.8875,203.6575,194.6125,51.7125,47.635,217.17
f1348c0.png,202.465,199.275,188.445,52.4475,53.475,215.29
f1348c1.png,172.1775,124.065,207.9325,125.21,110.8425,212.1375
f1348c2.png,208.275,217.1075,215.5125,40.495,31.0875,224.2275
f1348c3.png,137.1,130.9125,81.6625,72.1525,143.4875,142.37
f1348c4.png,128.9375,103.5725,88.4525,84.14,143.315,129.1175
f1348c5.png,143.1925,135.57,200.6475,64.5675,109.9225,213.9125
f1348c6.png,141.0,102.185,193.2925,125.355,134.4375,200.715
f1348c7.png,119.6525,89.5275,93.9825,99.15,105.6375,119.6525
f1349c0.png,208.9225,218.4575,217.04,39.715,31.1175,225.4575
f1349c1.png,135.2,129.795,80.4525,71.515,145.45,142.1825
f1349c2.png,131.235,131.775,208.43,72.07,108.6275,210.3325
f1349c3.png,169.8625,121.1875,197.7925,122.225,114.0175,207.8325
f1349c4.png,148.8825,104.385,172.5975,118.1625,137.74,196.0175
f1349c5.png,201.665,198.29,185.68,53.3125,55.7925,214.3
f1349c6.png,127.295,101.9875,86.9675,84.21,145.9575,127.4525
f1349c7.png,220.735,215.2925,199.37,53.65,54.9775,233.905
f1349c8.png,165.02,118.925,92.485,85.5775,140.6175,165.025
f1350c0.png,205.66,216.3,215.515,38.86,30.0925,222.4375
f1350c1.png,135.2,129.855,80.3925,71.505,145.5725,142.1825
f1350c2.png,173.485,125.62,211.43,126.185,110.3325,214.4775
f1350c3.png,132.16,105.46,89.385,83.735,142.1575,132.4075
f1350c4.png,131.23,130.775,210.04,73.945,110.1225,211.8475
f1350c5.png,148.89,104.3875,172.6,118.1625,137.7375,196.025
f1350c6.png,204.6475,209.085,200.0425,48.0925,45.7525,219.8925
f1350c7.png,165.02,118.925,92.485,85.5775,140.6175,165.025
f1351c0.png,201.5375,206.195,203.0975,40.7,39.99,216.5875
f1351c1.png,169.6475,121.4175,198.1525,122.3875,113.9175,208.0975
f1351c2.png,219.9275,227.1825,222.4575,46.105,28.115,234.14
f1351c3.png,131.8825,130.4875,209.0875,73.7075,109.0275,210.88
f1351c4.png,134.685,131.45,81.9875,71.38,141.5125,140.465
f1351c5.png,137.93,111.495,91.99,83.585,139.9025,138.11
f1351c6.png,149.4925,109.9675,186.955,121.0475,128.5775,201.8875
f1351c7.png,171.38,124.0025,97.2475,85.835,135.3975,171.38
f1351c8.png,123.22,91.7025,97.2475,99.8775,106.2875,123.2275
f1351c9.png,200.9425,153.4075,117.7225,86.3625,112.9225,200.9425
f1352c0.png,207.78,217.1625,215.465,39.9925,32.0775,224.42
f1352c1.png,137.18,131.61,82.5675,71.7675,142.1775,143.35
f1352c2.png,133.4625,130.8775,208.485,72.59,110.3425,212.035
f1352c3.png,220.0875,228.4625,222.2125,43.395,33.9075,236.6475
f1352c4.png,173.8025,126.0125,211.6975,126.205,110.025,214.765
f1352c5.png,126.425,101.59,87.63,83.9925,143.5,126.6075
f1352c6.png,134.9875,94.4525,189.7025,127.3975,141.0575,195.0175
f1352c7.png,197.27,151.76,118.8225,86.885,109.34,197.2875
f1352c8.png,166.125,118.9825,92.8525,85.6175,140.64,166.125
f1353c0.png,204.52,212.58,210.925,40.02,34.4875,220.6175
f1353c1.png,178.5,131.395,204.905,121.385,107.2325,216.7275
f1353c2.png,133.5175,130.9325,208.4825,72.5875,110.2825,212.0325
f1353c3.png,137.39,129.1875,80.48,72.63,145.9675,142.525
f1353c4.png,136.315,98.1025,193.695,127.38,137.9625,198.385
f1353c5.png,212.8425,225.4075,220.595,41.28,29.915,229.865
f1353c6.png,125.8625,99.1,86.9225,84.9825,141.235,125.985
f1353c7.png,193.9025,151.505,125.3,89.465,99.25,193.9325
f1354c0.png,173.3375,126.4275,212.11,126.4775,109.67,214.9625
f1354c1.png,207.78,217.1625,215.465,39.9925,32.0775,224.42
f1354c2.png,137.1825,129.1825,80.245,72.5425,146.3,142.535
f1354c3.png,131.795,130.7525,209.3275,73.8325,109.1575,211.0675
f1354c4.png,165.53,118.905,92.635,85.5025,140.86,165.53
f1354c5.png,205.3425,210.15,201.41,47.96,46.255,221.1375
f1354c6.png,126.8075,100.715,88.55,84.9175,141.085,126.97
f1354c7.png,133.4225,94.1525,191.9175,128.45,142.27,196.405
f1355c0.png,207.78,217.1625,215.465,39.9925,32.0775,224.42
f1355c1.png,137.1825,129.1825,80.245,72.5425,146.3,142.535
f1355c2.png,190.405,151.225,128.2725,90.7225,93.415,190.585
f1355c3.png,174.95,126.4875,212.8775,126.2175,110.1975,215.89
f1355c4.png,131.795,130.7525,209.3275,73.8325,109.1575,211.0675
f1355c5.png,219.455,232.1275,226.51,41.82,29.585,237.065
f1355c6.png,165.53,118.905,92.635,85.5025,140.86,165.53
f1355c7.png,126.8075,101.085,87.995,84.435,142.7625,126.99
f1355c8.png,133.4225,94.1525,191.9175,128.45,142.27,196.405
f1356c0.png,207.31,215.1725,214.225,39.8775,30.905,222.8875
f1356c1.png,132.7175,131.23,209.6325,68.1925,107.77,211.385
f1356c2.png,137.4625,130.8075,82.1,72.4,143.1,142.7725
f1356c3.png,173.85,126.505,212.8825,126.4075,109.9625,215.915
f1356c4.png,216.6075,228.33,223.8625,40.57,29.3875,233.325
f1356c5.png,200.56,155.0125,122.6425,88.2475,107.9725,201.03
f1356c6.png,140.385,96.4175,176.89,120.85,143.66,194.15
f1356c7.png,128.85,100.005,85.6025,86.4125,149.35,128.85
f1357c0.png,208.7375,216.2775,214.8325,41.0525,31.8275,224.435
f1357c1.png,136.6175,130.9225,82.49,72.3225,141.9275,141.3575
f1357c2.png,137.015,107.76,89.8,85.12,141.6925,137.015
f1357c3.png,170.72,122.33,202.62,123.9325,113.7025,210.7675
f1357c4.png,148.995,105.465,173.7275,118.03,135.7175,195.5225
f1357c5.png,132.11,127.4025,197.325,65.805,109.9325,204.76
f1357c6.png,204.7075,206.6375,196.9875,48.3275,48.4025,218.7625
f1357c7.png,126.99,92.365,91.2,95.9775,119.2975,126.99
f1358c0.png,132.0625,127.635,198.9575,66.3525,109.8025,205.7925
f1358c1.png,138.04,129.2525,80.9325,72.87,144.73,143.11
f1358c2.png,219.105,228.0725,222.1025,44.64,29.2525,233.71
f1358c3.png,207.305,212.6925,209.56,43.1525,36.6575,222.1575
f1358c4.png,171.2975,122.575,202.63,123.6675,113.6425,211.275
f1358c5.png,135.515,94.75,192.9475,127.9275,141.97,197.735
f1358c6.png,134.935,105.4025,91.565,87.0925,139.47,134.935
f1358c7.png,167.075,118.3825,92.6525,85.7825,142.1975,167.075
f1359c0.png,206.415,215.4925,214.4525,37.83,31.64,223.0475
f1359c1.png,132.0425,131.25,209.6275,64.81,108.04,211.3175
f1359c2.png,173.85,126.505,212.8825,126.4075,109.9625,215.915
f1359c3.png,215.9125,227.33,221.995,41.59,29.7375,232.145
f1359c4.png,134.305,130.9575,81.97,71.4525,141.9175,140.355
f1359c5.png,127.36,99.6575,86.1,86.49,147.295,127.36
f1359c6.png,138.7725,97.9375,184.1025,123.995,139.5025,196.285
f1359c7.png,169.19,121.515,94.55,85.5375,139.5475,169.19
f1360c0.png,200.6125,204.1775,198.94,43.8825,44.0175,215.3325
f1360c1.png,143.405,99.3625,167.4,116.9075,144.025,193.18
f1360c2.png,136.445,130.93,81.805,71.84,143.33,142.495
f1360c3.png,130.8125,127.7925,200.2725,62.275,110.1925,206.3225
f1360c4.png,219.5825,232.2625,229.775,41.26,25.4575,236.78
f1360c5.png,177.6025,129.8675,212.3475,124.635,107.36,217.8675
f1360c6.png,127.4875,99.5875,86.1175,86.57,147.4025,127.4875
f1360c7.png,169.05,121.32,94.5625,85.5825,139.4725,169.05
f1360c8.png,160.8,131.58,131.095,99.725,74.8825,161.84
f1361c0.png,133.095,130.895,205.8875,63.47,107.915,209.3825
f1361c1.png,174.11,125.99,213.3775,126.59,110.475,215.69
f1361c2.png,211.655,224.69,218.81,42.0325,34.235,229.965
f1361c3.png,206.9775,214.1675,213.135,40.995,33.58,222.885
f1361c4.png,135.5375,131.4025,82.545,71.6725,141.365,141.3175
f1361c5.png,139.145,110.4625,93.03,85.615,138.8825,139.145
f1361c6.png,147.8525,105.2125,158.3875,112.96,141.105,191.3175
f1361c7.png,119.285,87.14,91.16,98.145,103.97,119.3175
f1361c8.png,168.9325,120.865,94.165,85.5525,140.48,168.9325
f1362c0.png,133.005,130.8575,205.34,63.29,107.795,209.0125
f1362c1.png,139.145,110.4625,93.03,85.615,138.8825,139.145
f1362c2.png,140.605,99.39,167.1825,117.365,142.8,191.3925
f1362c3.png,206.9775,214.1675,213.135,40.995,33.58,222.885
f1362c4.png,141.3875,131.07,82.13,72.8225,145.4075,147.55
f1362c5.png,175.36,127.415,209.1025,124.07,109.2275,215.7425
f1362c6.png,218.12,229.03,222.405,44.7725,33.98,235.6225
f1362c7.png,170.38,122.9175,96.18,85.4775,137.545,170.38
f1363c0.png,139.4575,110.7275,93.1475,85.5475,138.6875,139.4575
f1363c1.png,133.005,130.8575,205.34,63.29,107.795,209.0125
f1363c2.png,140.605,98.6825,168.4475,117.6025,143.7225,192.22
f1363c3.png,134.49,129.495,80.7275,71.64,144.6975,140.77
f1363c4.png,170.2175,122.5575,201.4275,123.5425,112.98,210.1025
f1363c5.png,206.9775,214.1675,213.135,40.995,33.58,222.885
f1363c6.png,207.66,213.405,207.7525,45.115,41.5675,223.7575
f1364c0.png,134.9125,130.59,81.0925,71.4775,144.26,141.1525
f1364c1.png,172.9625,125.7875,212.3725,126.6175,110.0025,214.7
f1364c2.png,133.005,130.8575,205.34,63.29,107.795,209.0125
f1364c3.png,140.605,99.0525,167.845,117.3275,143.5175,192.215
f1364c4.png,139.4025,110.635,93.0425,86.0675,139.1025,139.4025
f1364c5.png,202.245,206.755,203.4775,43.225,40.9175,217.73
f1364c6.png,214.065,221.74,219.2075,40.805,33.37,230.775
f1364c7.png,202.5275,150.315,111.2725,84.75,123.0175,202.5275
f1364c8.png,171.905,123.3625,96.4925,85.73,137.51,171.905
f1365c0.png,134.9125,130.59,81.0925,71.4775,144.26,141.1525
f1365c1.png,172.9625,125.7875,212.3725,126.6175,110.0025,214.7
f1365c2.png,133.005,130.8575,205.34,63.29,107.795,209.0125
f1365c3.png,140.605,99.0525,167.845,117.3275,143.5175,192.215
f1365c4.png,139.4025,110.635,93.0425,86.0675,139.1025,139.4025
f1365c5.png,210.1225,218.5275,215.3725,44.4975,36.3,227.2925
f1365c6.png,202.245,206.755,203.4775,43.225,40.9175,217.73
f1366c0.png,134.9125,130.59,81.0925,71.4775,144.26,141.1525
f1366c1.png,172.9625,125.7875,212.3725,126.6175,110.0025,214.7
f1366c2.png,132.915,130.7325,205.8275,65.2275,108.16,209.3975
f1366c3.png,140.68,99.125,167.9175,117.3275,143.465,192.2875
f1366c4.png,213.5375,223.5725,220.4075,41.4225,31.565,230.0675
f1366c5.png,202.245,206.755,203.4775,43.225,40.9175,217.73
f1366c6.png,126.1625,98.9875,85.5025,86.0525,147.165,126.1825
f1367c0.png,126.1775,99.15,85.38,85.9825,147.77,126.1775
f1367c1.png,135.0625,130.74,81.23,71.4825,143.8875,141.3025
f1367c2.png,170.2175,122.1925,201.22,123.4725,113.325,209.935
f1367c3.png,207.5025,215.2775,214.755,43.2825,31.0575,223.25
f1367c4.png,132.975,130.5125,206.3925,65.2425,108.595,209.935
f1367c5.png,137.205,97.22,178.59,122.265,142.0075,194.54
f1367c6.png,211.585,213.4,207.49,48.895,44.425,227.4175
f1368c0.png,207.2575,215.0225,214.375,43.16,31.125,222.9575
f1368c1.png,173.5025,125.7075,211.925,126.325,110.0525,214.53
f1368c2.png,132.905,130.4425,206.2975,65.245,108.655,209.84
f1368c3.png,140.095,130.57,81.6925,72.4775,145.3975,146.7275
f1368c4.png,137.2825,97.135,178.9375,122.2575,142.1725,194.87
f1368c5.png,126.03,99.3,85.1125,85.595,148.8175,126.03
f1368c6.png,214.675,226.0075,223.31,41.1,31.0975,232.455
f1368c7.png,170.72,122.4875,96.65,85.905,137.05,170.72
f1369c0.png,135.37,129.6825,80.0975,71.58,146.19,142.18
f1369c1.png,210.29,216.585,215.7625,42.7475,31.02,225.4375
f1369c2.png,173.9375,125.8575,211.6625,125.905,109.9625,215.0225
f1369c3.png,146.1,105.3175,172.62,118.06,136.5025,195.1225
f1369c4.png,216.6925,227.6875,225.38,40.71,28.63,233.7825
f1369c5.png,125.835,100.215,85.715,84.0375,147.9675,126.0975
f1369c6.png,131.205,127.5325,199.5425,68.9225,109.4375,205.4075
f1369c7.png,112.83,83.61,83.3925,94.9225,106.9525,112.83
f1369c8.png,168.915,120.16,94.3875,86.1675,139.935,168.915
f1370c0.png,205.645,215.9075,214.4775,42.7375,31.97,222.9575
f1370c1.png,135.235,129.5675,79.9075,71.575,146.6675,142.065
f1370c2.png,140.9025,136.53,203.82,66.59,108.21,214.6275
f1370c3.png,173.9375,125.8575,211.6625,125.905,109.9625,215.0225
f1370c4.png,126.105,101.5975,87.4875,83.935,144.885,126.3675
f1370c5.png,137.98,98.245,183.65,123.59,139.1475,195.6825
f1370c6.png,212.6075,227.575,222.0175,42.215,32.21,231.815
f1370c7.png,168.915,120.16,94.3875,86.1675,139.935,168.915
f1371c0.png,135.37,129.3725,79.6525,71.6625,147.2475,142.09
f1371c1.png,174.0075,125.0875,212.38,125.9225,111.4525,215.78
f1371c2.png,207.27,217.51,216.1775,40.2,32.045,224.685
f1371c3.png,133.1575,131.345,207.9925,65.475,110.96,211.795
f1371c4.png,208.1925,219.7975,210.94,46.1425,37.4625,225.4825
f1371c5.png,134.2,93.875,185.24,124.835,145.1775,196.7575
f1371c6.png,132.2125,106.3325,90.69,83.89,141.355,132.41
f1371c7.png,169.5125,120.6875,94.16,85.8825,140.635,169.5125
f1372c0.png,205.325,216.5225,215.4075,39.9475,31.1375,222.815
f1372c1.png,135.37,129.3725,79.6525,71.6625,147.2475,142.09
f1372c2.png,174.0075,125.0875,212.38,125.9225,111.4525,215.78
f1372c3.png,133.1575,131.345,207.9925,65.475,110.96,211.795
f1372c4.png,219.755,226.5925,216.2075,47.7475,42.0,236.875
f1372c5.png,134.0825,93.7425,185.18,124.83,145.3,196.6975
f1372c6.png,132.2125,106.3325,90.69,83.89,141.355,132.41
f1372c7.png,169.5125,120.6875,94.16,85.8825,140.635,169.5125
f1373c0.png,205.325,216.5225,215.4075,39.9475,31.1375,222.815
f1373c1.png,135.4225,129.425,79.705,71.6625,147.1775,142.1425
f1373c2.png,174.0075,125.0875,212.38,125.9225,111.4525,215.78
